res_hall,remaining,total,num_picks
Caswell Hall,40,40,12
Olney House,15,15,12
Harkness House,22,22,12
Drop to 198,1,1,12
Marcy House,14,15,12
Goddard House,30,35,12
New Pembroke #3,10,10,12
Young Orchard #4,8,14,12
Drop to 305,1,1,12
Young Orchard #2,1,13,12
Hope College,11,12,12
Morriss Hall,3,4,12
New Pembroke #2,19,19,12
Champlin,7,7,12
No Show,29,41,12
Woolley,28,30,12
Grad Center C,18,18,12
Grad Center A,17,17,12
Drop to 408,1,1,12
Metcalf,15,45,12
Drop to 112,0,1,12
Plantations House,7,10,12
Grad Center B,18,18,12
Drop to 150,0,1,12
Drop to 288,1,1,12
Slater Hall,16,22,12
Drop to 588,1,1,12
Drop to 286,1,2,12
Sears House,20,25,12
Drop to 422,1,1,12
Jameson House,11,11,12
Chapin House,16,16,12
Gregorian Quad A,25,51,12
Drop to 602,1,1,12
Drop to 15,0,1,12
Gregorian Quad B,24,51,12
Barbour Hall,15,17,12
111 Brown Street,6,6,12
Minden,43,59,12
Bronson House,8,8,12
Drop to 535,1,1,12
New Pembroke #4,22,22,12
Archibald House,13,13,12
Drop to 640,1,1,12
Emery,6,15,12
Young Orchard #10,9,13,12
West Andrews,7,27,12
Poland House,16,18,12
Drop to 447,1,1,12
New Pembroke #1,17,17,12
Wayland House,10,16,12
Drop to 513,1,1,12
Drop to 372,1,1,12
Drop to 370,1,1,12
Everett House,6,6,12
Drop to 350,1,1,12
Grad Center D,19,19,12
Barbour Hall Apartments,26,29,12
Drop to 415,1,1,12
Hegeman,34,39,12
Drop to 223,1,1,12
Drop to 482,1,1,12
Diman House,28,28,12
East Andrews,16,32,12
Pass,54,54,12
Machado,10,10,12
Drop to 691,1,1,12
Mead House,8,8,12
Drop to 393,1,1,12
Drop to 354,1,1,12
Caswell Hall,40,40,12
Olney House,15,15,12
Harkness House,22,22,12
Drop to 198,1,1,12
Marcy House,14,15,12
Goddard House,30,35,12
New Pembroke #3,10,10,12
Young Orchard #4,8,14,12
Drop to 305,1,1,12
Young Orchard #2,1,13,12
Hope College,11,12,12
Morriss Hall,3,4,12
New Pembroke #2,19,19,12
Champlin,7,7,12
No Show,29,41,12
Woolley,28,30,12
Grad Center C,18,18,12
Grad Center A,17,17,12
Drop to 408,1,1,12
Metcalf,15,45,12
Drop to 112,0,1,12
Plantations House,7,10,12
Grad Center B,18,18,12
Drop to 150,0,1,12
Drop to 288,1,1,12
Slater Hall,16,22,12
Drop to 588,1,1,12
Drop to 286,1,2,12
Sears House,20,25,12
Drop to 422,1,1,12
Jameson House,11,11,12
Chapin House,16,16,12
Gregorian Quad A,25,51,12
Drop to 602,1,1,12
Drop to 15,0,1,12
Gregorian Quad B,24,51,12
Barbour Hall,15,17,12
111 Brown Street,6,6,12
Minden,43,59,12
Bronson House,8,8,12
Drop to 535,1,1,12
New Pembroke #4,22,22,12
Archibald House,13,13,12
Drop to 640,1,1,12
Emery,6,15,12
Young Orchard #10,8,13,12
West Andrews,7,27,12
Poland House,16,18,12
Drop to 447,1,1,12
New Pembroke #1,17,17,12
Wayland House,10,16,12
Drop to 513,1,1,12
Drop to 372,1,1,12
Drop to 370,1,1,12
Everett House,6,6,12
Drop to 350,1,1,12
Grad Center D,19,19,12
Barbour Hall Apartments,26,29,12
Drop to 415,1,1,12
Hegeman,34,39,12
Drop to 223,1,1,12
Drop to 482,1,1,12
Diman House,28,28,12
East Andrews,16,32,12
Pass,54,54,12
Machado,10,10,12
Drop to 691,1,1,12
Mead House,8,8,12
Drop to 393,1,1,12
Drop to 354,1,1,12
Caswell Hall,40,40,12
Olney House,15,15,12
Harkness House,22,22,12
Drop to 198,1,1,12
Marcy House,14,15,12
Goddard House,30,35,12
New Pembroke #3,10,10,12
Young Orchard #4,8,14,12
Drop to 305,1,1,12
Young Orchard #2,1,13,12
Hope College,11,12,12
Morriss Hall,3,4,12
New Pembroke #2,19,19,12
Champlin,7,7,12
No Show,29,41,12
Woolley,28,30,12
Grad Center C,18,18,12
Grad Center A,17,17,12
Drop to 408,1,1,12
Metcalf,15,45,12
Drop to 112,0,1,12
Plantations House,7,10,12
Grad Center B,18,18,12
Drop to 150,0,1,12
Drop to 288,1,1,12
Slater Hall,16,22,12
Drop to 588,1,1,12
Drop to 286,1,2,12
Sears House,20,25,12
Drop to 422,1,1,12
Jameson House,11,11,12
Chapin House,16,16,12
Gregorian Quad A,25,51,12
Drop to 602,1,1,12
Drop to 15,0,1,12
Gregorian Quad B,24,51,12
Barbour Hall,15,17,12
111 Brown Street,6,6,12
Minden,43,59,12
Bronson House,8,8,12
Drop to 535,1,1,12
New Pembroke #4,22,22,12
Archibald House,13,13,12
Drop to 640,1,1,12
Emery,6,15,12
Young Orchard #10,7,13,12
West Andrews,7,27,12
Poland House,16,18,12
Drop to 447,1,1,12
New Pembroke #1,17,17,12
Wayland House,10,16,12
Drop to 513,1,1,12
Drop to 372,1,1,12
Drop to 370,1,1,12
Everett House,6,6,12
Drop to 350,1,1,12
Grad Center D,19,19,12
Barbour Hall Apartments,26,29,12
Drop to 415,1,1,12
Hegeman,34,39,12
Drop to 223,1,1,12
Drop to 482,1,1,12
Diman House,28,28,12
East Andrews,16,32,12
Pass,54,54,12
Machado,10,10,12
Drop to 691,1,1,12
Mead House,8,8,12
Drop to 393,1,1,12
Drop to 354,1,1,12
Caswell Hall,40,40,13
Olney House,15,15,13
Harkness House,22,22,13
Drop to 198,1,1,13
Marcy House,14,15,13
Goddard House,30,35,13
New Pembroke #3,9,10,13
Young Orchard #4,6,14,13
Drop to 305,1,1,13
Young Orchard #2,1,13,13
Hope College,11,12,13
Morriss Hall,3,4,13
New Pembroke #2,19,19,13
Champlin,7,7,13
No Show,29,41,13
Woolley,28,30,13
Grad Center C,18,18,13
Grad Center A,17,17,13
Drop to 408,1,1,13
Metcalf,13,45,13
Drop to 112,0,1,13
Plantations House,7,10,13
Grad Center B,18,18,13
Drop to 150,0,1,13
Drop to 288,1,1,13
Slater Hall,16,22,13
Drop to 588,1,1,13
Drop to 286,1,2,13
Sears House,20,25,13
Drop to 422,1,1,13
Jameson House,11,11,13
Chapin House,16,16,13
Gregorian Quad A,24,51,13
Drop to 602,1,1,13
Drop to 15,0,1,13
Gregorian Quad B,21,51,13
Barbour Hall,15,17,13
111 Brown Street,6,6,13
Minden,43,59,13
Bronson House,8,8,13
Drop to 535,1,1,13
New Pembroke #4,22,22,13
Archibald House,13,13,13
Drop to 640,1,1,13
Emery,6,15,13
Young Orchard #10,5,13,13
West Andrews,7,27,13
Poland House,16,18,13
Drop to 447,1,1,13
New Pembroke #1,17,17,13
Wayland House,8,16,13
Drop to 513,1,1,13
Drop to 372,1,1,13
Drop to 370,1,1,13
Everett House,6,6,13
Drop to 350,1,1,13
Grad Center D,19,19,13
Barbour Hall Apartments,26,29,13
Drop to 415,1,1,13
Hegeman,34,39,13
Drop to 223,1,1,13
Drop to 482,1,1,13
Diman House,28,28,13
East Andrews,12,32,13
Pass,54,54,13
Machado,10,10,13
Drop to 691,1,1,13
Mead House,8,8,13
Drop to 393,1,1,13
Drop to 354,1,1,13
Caswell Hall,40,40,14
Olney House,15,15,14
Harkness House,21,22,14
Drop to 198,0,1,14
Marcy House,14,15,14
Goddard House,29,35,14
New Pembroke #3,9,10,14
Young Orchard #4,6,14,14
Drop to 305,1,1,14
Young Orchard #2,0,13,14
Hope College,11,12,14
Morriss Hall,3,4,14
New Pembroke #2,19,19,14
Champlin,7,7,14
No Show,28,41,14
Woolley,27,30,14
Grad Center C,18,18,14
Grad Center A,17,17,14
Drop to 408,1,1,14
Metcalf,13,45,14
Drop to 112,0,1,14
Plantations House,7,10,14
Grad Center B,18,18,14
Drop to 150,0,1,14
Drop to 288,1,1,14
Slater Hall,16,22,14
Drop to 588,1,1,14
Drop to 286,1,2,14
Sears House,20,25,14
Drop to 422,1,1,14
Jameson House,11,11,14
Chapin House,16,16,14
Gregorian Quad A,22,51,14
Drop to 602,1,1,14
Drop to 15,0,1,14
Gregorian Quad B,20,51,14
Barbour Hall,15,17,14
111 Brown Street,6,6,14
Minden,42,59,14
Bronson House,8,8,14
Drop to 535,1,1,14
New Pembroke #4,22,22,14
Archibald House,13,13,14
Drop to 640,1,1,14
Emery,6,15,14
Young Orchard #10,5,13,14
West Andrews,6,27,14
Poland House,14,18,14
Drop to 447,0,1,14
New Pembroke #1,17,17,14
Wayland House,8,16,14
Drop to 513,1,1,14
Drop to 372,1,1,14
Drop to 370,1,1,14
Everett House,5,6,14
Drop to 350,1,1,14
Grad Center D,19,19,14
Barbour Hall Apartments,26,29,14
Drop to 415,1,1,14
Hegeman,33,39,14
Drop to 223,1,1,14
Drop to 482,1,1,14
Diman House,28,28,14
East Andrews,11,32,14
Pass,54,54,14
Machado,10,10,14
Drop to 691,1,1,14
Mead House,8,8,14
Drop to 393,1,1,14
Drop to 354,1,1,14
Caswell Hall,40,40,15
Olney House,11,15,15
Harkness House,21,22,15
Drop to 198,0,1,15
Marcy House,14,15,15
Goddard House,28,35,15
New Pembroke #3,9,10,15
Young Orchard #4,6,14,15
Drop to 305,1,1,15
Young Orchard #2,0,13,15
Hope College,10,12,15
Morriss Hall,3,4,15
New Pembroke #2,19,19,15
Champlin,7,7,15
No Show,28,41,15
Woolley,27,30,15
Grad Center C,18,18,15
Grad Center A,17,17,15
Drop to 408,1,1,15
Metcalf,10,45,15
Drop to 112,0,1,15
Plantations House,7,10,15
Grad Center B,18,18,15
Drop to 150,0,1,15
Drop to 288,1,1,15
Slater Hall,16,22,15
Drop to 588,1,1,15
Drop to 286,1,2,15
Sears House,19,25,15
Drop to 422,1,1,15
Jameson House,11,11,15
Chapin House,14,16,15
Gregorian Quad A,20,51,15
Drop to 602,1,1,15
Drop to 15,0,1,15
Gregorian Quad B,20,51,15
Barbour Hall,15,17,15
111 Brown Street,6,6,15
Minden,42,59,15
Bronson House,8,8,15
Drop to 535,1,1,15
New Pembroke #4,22,22,15
Archibald House,13,13,15
Drop to 640,1,1,15
Emery,6,15,15
Young Orchard #10,4,13,15
West Andrews,6,27,15
Poland House,14,18,15
Drop to 447,0,1,15
New Pembroke #1,17,17,15
Wayland House,6,16,15
Drop to 513,1,1,15
Drop to 372,1,1,15
Drop to 370,1,1,15
Everett House,5,6,15
Drop to 350,1,1,15
Grad Center D,19,19,15
Barbour Hall Apartments,25,29,15
Drop to 415,1,1,15
Hegeman,32,39,15
Drop to 223,0,1,15
Drop to 482,1,1,15
Diman House,28,28,15
East Andrews,10,32,15
Pass,54,54,15
Machado,10,10,15
Drop to 691,1,1,15
Mead House,8,8,15
Drop to 393,1,1,15
Drop to 354,1,1,15
Caswell Hall,40,40,15
Olney House,11,15,15
Harkness House,21,22,15
Drop to 198,0,1,15
Marcy House,14,15,15
Goddard House,28,35,15
New Pembroke #3,9,10,15
Young Orchard #4,6,14,15
Drop to 305,1,1,15
Young Orchard #2,0,13,15
Hope College,10,12,15
Morriss Hall,3,4,15
New Pembroke #2,19,19,15
Champlin,7,7,15
No Show,28,41,15
Woolley,27,30,15
Grad Center C,18,18,15
Grad Center A,17,17,15
Drop to 408,1,1,15
Metcalf,9,45,15
Drop to 112,0,1,15
Plantations House,7,10,15
Grad Center B,18,18,15
Drop to 150,0,1,15
Drop to 288,1,1,15
Slater Hall,16,22,15
Drop to 588,1,1,15
Drop to 286,1,2,15
Sears House,19,25,15
Drop to 422,1,1,15
Jameson House,11,11,15
Chapin House,14,16,15
Gregorian Quad A,20,51,15
Drop to 602,1,1,15
Drop to 15,0,1,15
Gregorian Quad B,20,51,15
Barbour Hall,15,17,15
111 Brown Street,6,6,15
Minden,42,59,15
Bronson House,8,8,15
Drop to 535,1,1,15
New Pembroke #4,22,22,15
Archibald House,13,13,15
Drop to 640,1,1,15
Emery,6,15,15
Young Orchard #10,4,13,15
West Andrews,6,27,15
Poland House,14,18,15
Drop to 447,0,1,15
New Pembroke #1,17,17,15
Wayland House,6,16,15
Drop to 513,1,1,15
Drop to 372,1,1,15
Drop to 370,1,1,15
Everett House,5,6,15
Drop to 350,1,1,15
Grad Center D,19,19,15
Barbour Hall Apartments,25,29,15
Drop to 415,1,1,15
Hegeman,32,39,15
Drop to 223,0,1,15
Drop to 482,1,1,15
Diman House,28,28,15
East Andrews,10,32,15
Pass,54,54,15
Machado,10,10,15
Drop to 691,1,1,15
Mead House,8,8,15
Drop to 393,1,1,15
Drop to 354,1,1,15
Caswell Hall,40,40,16
Olney House,10,15,16
Harkness House,21,22,16
Drop to 198,0,1,16
Marcy House,14,15,16
Goddard House,28,35,16
New Pembroke #3,9,10,16
Young Orchard #4,5,14,16
Drop to 305,1,1,16
Young Orchard #2,0,13,16
Hope College,9,12,16
Morriss Hall,3,4,16
New Pembroke #2,19,19,16
Champlin,5,7,16
No Show,28,41,16
Woolley,27,30,16
Grad Center C,18,18,16
Grad Center A,17,17,16
Drop to 408,1,1,16
Metcalf,9,45,16
Drop to 112,0,1,16
Plantations House,7,10,16
Grad Center B,17,18,16
Drop to 150,0,1,16
Drop to 288,1,1,16
Slater Hall,16,22,16
Drop to 588,1,1,16
Drop to 286,1,2,16
Sears House,19,25,16
Drop to 422,1,1,16
Jameson House,11,11,16
Chapin House,14,16,16
Gregorian Quad A,16,51,16
Drop to 602,1,1,16
Drop to 15,0,1,16
Gregorian Quad B,18,51,16
Barbour Hall,15,17,16
111 Brown Street,6,6,16
Minden,42,59,16
Bronson House,8,8,16
Drop to 535,1,1,16
New Pembroke #4,22,22,16
Archibald House,13,13,16
Drop to 640,1,1,16
Emery,6,15,16
Young Orchard #10,4,13,16
West Andrews,4,27,16
Poland House,14,18,16
Drop to 447,0,1,16
New Pembroke #1,17,17,16
Wayland House,5,16,16
Drop to 513,1,1,16
Drop to 372,1,1,16
Drop to 370,1,1,16
Everett House,5,6,16
Drop to 350,1,1,16
Grad Center D,19,19,16
Barbour Hall Apartments,25,29,16
Drop to 415,1,1,16
Hegeman,29,39,16
Drop to 223,0,1,16
Drop to 482,1,1,16
Diman House,28,28,16
East Andrews,10,32,16
Pass,54,54,16
Machado,10,10,16
Drop to 691,1,1,16
Mead House,8,8,16
Drop to 393,1,1,16
Drop to 354,1,1,16
Caswell Hall,40,40,17
Olney House,10,15,17
Harkness House,21,22,17
Drop to 198,0,1,17
Marcy House,14,15,17
Goddard House,28,35,17
New Pembroke #3,9,10,17
Young Orchard #4,2,14,17
Drop to 305,1,1,17
Young Orchard #2,0,13,17
Hope College,8,12,17
Morriss Hall,3,4,17
New Pembroke #2,19,19,17
Champlin,5,7,17
No Show,27,41,17
Woolley,27,30,17
Grad Center C,18,18,17
Grad Center A,17,17,17
Drop to 408,1,1,17
Metcalf,8,45,17
Drop to 112,0,1,17
Plantations House,7,10,17
Grad Center B,17,18,17
Drop to 150,0,1,17
Drop to 288,0,1,17
Slater Hall,15,22,17
Drop to 588,1,1,17
Drop to 286,0,2,17
Sears House,19,25,17
Drop to 422,1,1,17
Jameson House,11,11,17
Chapin House,14,16,17
Gregorian Quad A,12,51,17
Drop to 602,1,1,17
Drop to 15,0,1,17
Gregorian Quad B,17,51,17
Barbour Hall,14,17,17
111 Brown Street,6,6,17
Minden,40,59,17
Bronson House,8,8,17
Drop to 535,1,1,17
New Pembroke #4,22,22,17
Archibald House,13,13,17
Drop to 640,1,1,17
Emery,6,15,17
Young Orchard #10,4,13,17
West Andrews,2,27,17
Poland House,14,18,17
Drop to 447,0,1,17
New Pembroke #1,17,17,17
Wayland House,4,16,17
Drop to 513,1,1,17
Drop to 372,1,1,17
Drop to 370,1,1,17
Everett House,5,6,17
Drop to 350,1,1,17
Grad Center D,19,19,17
Barbour Hall Apartments,25,29,17
Drop to 415,1,1,17
Hegeman,29,39,17
Drop to 223,0,1,17
Drop to 482,1,1,17
Diman House,28,28,17
East Andrews,10,32,17
Pass,54,54,17
Machado,10,10,17
Drop to 691,1,1,17
Mead House,8,8,17
Drop to 393,1,1,17
Drop to 354,1,1,17
Caswell Hall,40,40,18
Olney House,10,15,18
Harkness House,21,22,18
Drop to 198,0,1,18
Marcy House,14,15,18
Goddard House,28,35,18
New Pembroke #3,9,10,18
Young Orchard #4,1,14,18
Drop to 305,1,1,18
Young Orchard #2,0,13,18
Hope College,8,12,18
Morriss Hall,3,4,18
New Pembroke #2,19,19,18
Champlin,5,7,18
No Show,27,41,18
Woolley,27,30,18
Grad Center C,18,18,18
Grad Center A,17,17,18
Drop to 408,1,1,18
Metcalf,2,45,18
Drop to 112,0,1,18
Plantations House,6,10,18
Grad Center B,16,18,18
Drop to 150,0,1,18
Drop to 288,0,1,18
Slater Hall,14,22,18
Drop to 588,1,1,18
Drop to 286,0,2,18
Sears House,19,25,18
Drop to 422,1,1,18
Jameson House,11,11,18
Chapin House,14,16,18
Gregorian Quad A,10,51,18
Drop to 602,1,1,18
Drop to 15,0,1,18
Gregorian Quad B,16,51,18
Barbour Hall,13,17,18
111 Brown Street,6,6,18
Minden,40,59,18
Bronson House,8,8,18
Drop to 535,1,1,18
New Pembroke #4,22,22,18
Archibald House,13,13,18
Drop to 640,1,1,18
Emery,6,15,18
Young Orchard #10,2,13,18
West Andrews,2,27,18
Poland House,14,18,18
Drop to 447,0,1,18
New Pembroke #1,17,17,18
Wayland House,3,16,18
Drop to 513,1,1,18
Drop to 372,1,1,18
Drop to 370,1,1,18
Everett House,5,6,18
Drop to 350,1,1,18
Grad Center D,19,19,18
Barbour Hall Apartments,25,29,18
Drop to 415,1,1,18
Hegeman,26,39,18
Drop to 223,0,1,18
Drop to 482,1,1,18
Diman House,28,28,18
East Andrews,8,32,18
Pass,54,54,18
Machado,10,10,18
Drop to 691,1,1,18
Mead House,8,8,18
Drop to 393,1,1,18
Drop to 354,1,1,18
Caswell Hall,40,40,19
Olney House,10,15,19
Harkness House,21,22,19
Drop to 198,0,1,19
Marcy House,14,15,19
Goddard House,26,35,19
New Pembroke #3,9,10,19
Young Orchard #4,0,14,19
Drop to 305,1,1,19
Young Orchard #2,0,13,19
Hope College,8,12,19
Morriss Hall,3,4,19
New Pembroke #2,19,19,19
Champlin,4,7,19
No Show,27,41,19
Woolley,27,30,19
Grad Center C,18,18,19
Grad Center A,17,17,19
Drop to 408,1,1,19
Metcalf,0,45,19
Drop to 112,0,1,19
Plantations House,6,10,19
Grad Center B,16,18,19
Drop to 150,0,1,19
Drop to 288,0,1,19
Slater Hall,13,22,19
Drop to 588,1,1,19
Drop to 286,0,2,19
Sears House,19,25,19
Drop to 422,1,1,19
Jameson House,11,11,19
Chapin House,14,16,19
Gregorian Quad A,8,51,19
Drop to 602,1,1,19
Drop to 15,0,1,19
Gregorian Quad B,14,51,19
Barbour Hall,13,17,19
111 Brown Street,6,6,19
Minden,39,59,19
Bronson House,8,8,19
Drop to 535,1,1,19
New Pembroke #4,22,22,19
Archibald House,13,13,19
Drop to 640,1,1,19
Emery,6,15,19
Young Orchard #10,2,13,19
West Andrews,2,27,19
Poland House,14,18,19
Drop to 447,0,1,19
New Pembroke #1,17,17,19
Wayland House,2,16,19
Drop to 513,1,1,19
Drop to 372,1,1,19
Drop to 370,1,1,19
Everett House,5,6,19
Drop to 350,1,1,19
Grad Center D,19,19,19
Barbour Hall Apartments,24,29,19
Drop to 415,1,1,19
Hegeman,23,39,19
Drop to 223,0,1,19
Drop to 482,1,1,19
Diman House,28,28,19
East Andrews,5,32,19
Pass,54,54,19
Machado,10,10,19
Drop to 691,1,1,19
Mead House,8,8,19
Drop to 393,1,1,19
Drop to 354,1,1,19
Caswell Hall,40,40,19
Olney House,10,15,19
Harkness House,21,22,19
Drop to 198,0,1,19
Marcy House,14,15,19
Goddard House,26,35,19
New Pembroke #3,9,10,19
Young Orchard #4,0,14,19
Drop to 305,1,1,19
Young Orchard #2,0,13,19
Hope College,8,12,19
Morriss Hall,3,4,19
New Pembroke #2,19,19,19
Champlin,3,7,19
No Show,27,41,19
Woolley,27,30,19
Grad Center C,18,18,19
Grad Center A,17,17,19
Drop to 408,1,1,19
Metcalf,0,45,19
Drop to 112,0,1,19
Plantations House,6,10,19
Grad Center B,16,18,19
Drop to 150,0,1,19
Drop to 288,0,1,19
Slater Hall,13,22,19
Drop to 588,1,1,19
Drop to 286,0,2,19
Sears House,19,25,19
Drop to 422,1,1,19
Jameson House,11,11,19
Chapin House,14,16,19
Gregorian Quad A,8,51,19
Drop to 602,1,1,19
Drop to 15,0,1,19
Gregorian Quad B,14,51,19
Barbour Hall,13,17,19
111 Brown Street,6,6,19
Minden,39,59,19
Bronson House,8,8,19
Drop to 535,1,1,19
New Pembroke #4,22,22,19
Archibald House,13,13,19
Drop to 640,1,1,19
Emery,6,15,19
Young Orchard #10,2,13,19
West Andrews,2,27,19
Poland House,14,18,19
Drop to 447,0,1,19
New Pembroke #1,17,17,19
Wayland House,2,16,19
Drop to 513,1,1,19
Drop to 372,1,1,19
Drop to 370,1,1,19
Everett House,5,6,19
Drop to 350,1,1,19
Grad Center D,19,19,19
Barbour Hall Apartments,24,29,19
Drop to 415,1,1,19
Hegeman,23,39,19
Drop to 223,0,1,19
Drop to 482,1,1,19
Diman House,28,28,19
East Andrews,5,32,19
Pass,54,54,19
Machado,10,10,19
Drop to 691,1,1,19
Mead House,8,8,19
Drop to 393,1,1,19
Drop to 354,1,1,19
Caswell Hall,40,40,20
Olney House,10,15,20
Harkness House,21,22,20
Drop to 198,0,1,20
Marcy House,14,15,20
Goddard House,23,35,20
New Pembroke #3,9,10,20
Young Orchard #4,0,14,20
Drop to 305,0,1,20
Young Orchard #2,0,13,20
Hope College,6,12,20
Morriss Hall,3,4,20
New Pembroke #2,19,19,20
Champlin,3,7,20
No Show,27,41,20
Woolley,25,30,20
Grad Center C,18,18,20
Grad Center A,17,17,20
Drop to 408,1,1,20
Metcalf,0,45,20
Drop to 112,0,1,20
Plantations House,6,10,20
Grad Center B,16,18,20
Drop to 150,0,1,20
Drop to 288,0,1,20
Slater Hall,13,22,20
Drop to 588,1,1,20
Drop to 286,0,2,20
Sears House,19,25,20
Drop to 422,1,1,20
Jameson House,11,11,20
Chapin House,14,16,20
Gregorian Quad A,5,51,20
Drop to 602,1,1,20
Drop to 15,0,1,20
Gregorian Quad B,7,51,20
Barbour Hall,13,17,20
111 Brown Street,6,6,20
Minden,39,59,20
Bronson House,8,8,20
Drop to 535,1,1,20
New Pembroke #4,22,22,20
Archibald House,13,13,20
